Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,required_car_parking_space,lead_time,arrival_year,arrival_month,arrival_date,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,type_of_meal_plan_Meal Plan 2,type_of_meal_plan_Meal Plan 3,type_of_meal_plan_Not Selected,room_type_reserved_Room_Type 2,room_type_reserved_Room_Type 3,room_type_reserved_Room_Type 4,room_type_reserved_Room_Type 5,room_type_reserved_Room_Type 6,room_type_reserved_Room_Type 7,market_segment_type_Complementary,market_segment_type_Corporate,market_segment_type_Offline,market_segment_type_Online,booking_status_Not_Canceled
INN21108,2,0,0,2,0,122,2018,4,15,0,0,0,85.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True
INN21110,2,0,0,2,0,30,2018,6,2,0,0,0,140.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True
INN21111,2,0,0,1,0,1,2018,10,6,0,0,0,108.04,0,False,False,True,False,False,True,False,False,False,False,False,False,True,True
INN21112,2,0,2,0,0,196,2018,8,21,0,0,0,139.5,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False
INN21113,2,0,0,1,0,33,2018,11,26,0,0,0,113.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN21114,2,0,0,1,0,15,2018,12,27,0,0,0,65.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True
INN21116,2,0,2,4,0,263,2018,9,29,0,0,0,100.3,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False
INN21118,2,0,0,2,0,82,2018,6,10,0,0,0,121.5,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN21121,2,0,1,1,0,180,2018,5,2,0,0,0,100.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,True
INN21122,2,0,2,5,0,41,2018,12,27,0,0,0,69.29,1,False,False,False,False,False,False,False,False,False,False,False,True,False,True
INN21123,2,0,1,2,0,121,2018,7,25,0,0,0,97.54,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False
INN21124,2,0,0,1,0,5,2018,1,7,0,0,0,75.0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN21127,2,0,0,2,0,1,2018,8,30,0,0,0,148.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN21129,2,0,2,6,0,58,2018,11,19,0,0,0,88.29,1,True,False,False,False,False,False,False,False,False,False,False,False,True,True
INN21137,2,0,2,2,0,117,2018,6,26,0,0,0,83.83,1,False,False,False,True,False,False,False,False,False,False,False,False,True,True
INN21138,2,0,0,3,0,103,2018,5,4,0,0,0,80.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True
INN21139,2,0,2,4,0,121,2018,11,16,0,0,0,68.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False
INN21140,2,0,1,2,0,8,2018,10,28,0,0,0,155.0,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False
INN21144,2,0,0,3,0,14,2018,12,22,0,0,0,84.67,0,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN21145,2,0,1,3,0,83,2018,11,3,0,0,0,92.0,1,False,False,False,False,False,True,False,False,False,False,False,False,True,True
INN21146,2,0,1,2,0,52,2018,12,9,0,0,0,72.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True
INN21149,2,0,0,3,0,113,2018,7,12,0,0,0,105.3,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN21153,2,0,2,5,0,212,2018,8,16,0,0,0,63.11,1,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN21154,2,0,2,3,0,68,2018,9,3,0,0,0,106.75,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True
INN21159,2,0,0,4,0,74,2018,4,13,0,0,0,99.45,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN21160,2,0,2,5,0,277,2018,9,5,0,0,0,80.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False
INN21165,2,0,0,1,0,13,2018,9,9,0,0,0,139.0,2,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN21167,2,0,0,1,0,27,2018,6,9,0,0,0,120.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True
INN21170,2,0,2,4,0,82,2018,4,3,0,0,0,83.87,2,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN21172,2,0,0,1,0,85,2018,6,2,0,0,0,140.4,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False
INN21176,2,0,0,4,0,228,2018,10,5,0,0,0,102.85,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False
INN21178,2,0,2,2,0,31,2018,4,17,0,0,0,96.75,2,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN21181,2,0,0,2,0,180,2018,7,1,0,0,0,105.3,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False
INN21182,2,0,0,2,0,77,2018,4,15,0,0,0,94.5,1,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN21183,2,0,1,4,0,46,2018,8,29,0,0,0,100.62,0,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN21185,2,0,1,2,0,50,2018,9,2,0,0,0,123.3,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False
INN21186,2,0,0,4,0,270,2018,4,20,0,0,0,80.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True
INN21187,2,0,0,4,0,156,2018,8,9,0,0,0,97.75,1,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN21190,2,0,1,3,0,196,2018,5,12,0,0,0,80.75,1,False,False,False,False,False,False,False,False,False,False,False,True,False,True
INN21191,2,0,1,0,0,4,2018,12,4,0,0,0,100.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True
INN21193,2,0,0,2,0,19,2018,11,18,0,0,0,88.0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN21194,2,0,0,4,0,40,2018,12,7,0,0,0,96.91,1,False,False,False,False,False,True,False,False,False,False,False,False,True,True
INN21195,2,0,0,1,0,4,2018,2,16,0,0,0,79.0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN21196,2,0,0,1,0,109,2018,7,27,0,0,0,94.5,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False
INN21198,2,0,1,3,0,250,2018,9,26,0,0,0,95.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False
INN21201,2,0,0,1,0,29,2018,12,17,0,0,0,144.0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,True
INN21202,2,0,2,3,0,55,2018,5,6,0,0,0,164.9,1,True,False,False,False,False,True,False,False,False,False,False,False,True,True
INN21205,2,0,2,2,0,39,2018,2,28,0,0,0,72.2,1,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN21206,2,0,0,3,0,246,2018,9,8,0,0,0,81.77,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False
INN21207,2,0,2,4,0,16,2018,12,7,0,0,0,90.38,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN21209,2,0,0,2,0,21,2018,3,1,0,0,0,104.05,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN21210,2,0,1,1,0,9,2018,12,31,0,0,0,148.0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,True
INN21213,2,0,2,2,0,217,2018,11,20,0,0,0,63.75,2,False,False,True,False,False,False,False,False,False,False,False,False,True,False
INN21214,2,0,1,3,0,30,2018,10,3,0,0,0,152.78,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False
INN21217,2,0,2,2,0,81,2018,4,24,0,0,0,111.78,1,True,False,False,False,False,True,False,False,False,False,False,False,True,True
INN21218,2,0,1,2,0,279,2018,10,10,0,0,0,80.75,1,False,False,False,False,False,False,False,False,False,False,False,True,False,True
INN21219,2,0,1,2,0,71,2018,3,18,0,0,0,96.3,0,False,False,False,False,False,True,False,False,False,False,False,False,True,True
INN21222,2,0,2,3,0,0,2018,4,10,0,0,0,80.75,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True
INN21224,2,0,0,2,0,30,2018,6,2,0,0,0,140.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True
INN21227,2,0,0,3,0,53,2018,12,15,0,0,0,79.2,0,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN21232,2,0,2,2,0,10,2018,12,23,0,0,0,74.8,1,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN21235,2,0,1,2,0,46,2018,12,16,0,0,0,79.2,1,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN21238,2,0,1,3,0,2,2018,11,21,0,0,0,123.68,1,True,False,False,False,False,False,False,False,False,False,False,False,True,True
INN21242,2,0,2,1,0,150,2018,1,2,0,0,0,101.0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True
INN21243,2,0,1,3,0,240,2018,10,27,0,0,0,90.95,2,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN21245,2,0,2,1,0,109,2018,10,23,0,0,0,80.75,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False
INN21248,2,0,0,1,0,22,2018,6,22,0,0,0,129.0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False
INN21253,2,0,0,3,0,213,2018,12,27,0,0,0,78.3,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN21263,2,0,1,1,0,247,2018,6,6,0,0,0,115.0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False
INN21264,2,0,1,2,0,186,2018,4,22,0,0,0,80.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True
INN21265,2,0,1,3,0,45,2018,11,28,0,0,0,88.4,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN21267,2,0,2,0,0,89,2018,11,27,0,0,0,71.28,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False
INN21269,2,0,2,1,0,64,2018,4,17,0,0,0,99.3,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN21270,2,0,2,1,0,31,2018,8,6,0,0,0,125.1,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False
INN21273,2,0,0,3,0,34,2018,10,20,0,0,0,85.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True
INN21274,2,0,1,2,0,22,2018,2,22,0,0,0,108.0,1,False,False,False,False,False,True,False,False,False,False,False,False,True,True
INN21278,2,0,0,2,0,7,2018,3,2,0,0,0,67.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True
INN21280,2,0,1,2,0,168,2018,4,22,0,0,0,85.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False
INN21282,2,0,0,2,0,25,2018,10,21,0,0,0,139.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN21283,2,0,0,3,0,35,2018,3,24,0,0,0,125.1,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False
INN21285,2,0,0,2,0,53,2018,6,21,0,0,0,109.1,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN21286,2,0,1,2,0,280,2018,9,19,0,0,0,110.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False
INN21288,2,0,0,1,0,30,2018,6,22,0,0,0,126.9,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False
INN21289,2,0,0,4,0,49,2018,11,2,0,0,0,75.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True
INN21290,2,0,0,2,0,5,2018,6,7,0,0,0,146.0,1,False,False,False,False,False,True,False,False,False,False,False,False,True,True
INN21291,2,0,1,1,0,28,2018,4,16,0,0,0,114.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN21293,2,0,2,4,0,164,2018,8,14,0,0,0,106.53,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False
INN21296,2,0,2,5,0,140,2018,7,31,0,0,0,114.63,0,False,False,False,False,False,True,False,False,False,False,False,False,True,True
INN21300,2,0,1,1,0,267,2018,10,1,0,0,0,115.2,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False
INN21301,2,0,2,1,0,71,2018,4,24,0,0,0,112.8,0,False,False,False,False,False,True,False,False,False,False,False,False,True,True
INN21304,2,0,2,0,0,7,2018,12,4,0,0,0,104.0,2,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN21305,2,0,1,4,0,275,2018,10,5,0,0,0,90.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False
INN21307,2,0,0,1,0,62,2018,5,7,0,0,0,159.3,2,False,False,False,False,False,True,False,False,False,False,False,False,True,True
INN21308,2,0,0,2,0,24,2018,8,4,0,0,0,139.0,2,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN21312,2,0,0,1,0,31,2018,10,7,0,0,0,157.5,0,False,False,False,False,False,True,False,False,False,False,False,False,True,True
INN21320,2,0,2,1,0,44,2018,4,23,0,0,0,95.0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,True
INN21328,2,0,0,1,0,3,2018,2,27,0,0,0,93.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN21329,2,0,0,4,0,76,2018,7,13,0,0,0,79.56,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True
INN21340,2,0,1,3,0,105,2018,12,26,0,0,0,61.09,1,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN21344,2,0,2,2,0,4,2018,2,5,0,0,0,91.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False
INN21345,2,0,0,2,0,65,2018,10,26,0,0,0,113.55,2,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN21352,2,0,1,1,0,155,2018,6,27,0,0,0,96.3,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN21354,2,0,0,3,0,276,2018,9,22,0,0,0,95.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False
INN21355,2,0,0,3,0,276,2018,9,22,0,0,0,116.33,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False
INN21356,2,0,1,2,0,144,2018,7,1,0,0,0,75.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False
INN21359,2,0,1,2,0,37,2018,6,20,0,0,0,108.9,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN21360,2,0,2,2,0,50,2018,3,11,0,0,0,63.75,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False
INN21361,2,0,0,2,0,177,2018,6,3,0,0,0,100.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False
INN21363,2,0,0,4,0,217,2018,5,25,0,0,0,90.1,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False
INN21366,2,0,0,2,0,41,2018,11,2,0,0,0,118.0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,True
INN21367,2,0,2,1,0,69,2018,4,17,0,0,0,99.3,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN21368,2,0,1,4,0,96,2018,10,19,0,0,0,132.3,2,False,False,False,False,False,True,False,False,False,False,False,False,True,True
INN21369,2,0,0,2,0,55,2018,2,26,0,0,0,80.3,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN21370,2,0,0,1,0,28,2018,3,18,0,0,0,79.0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False
INN21371,2,0,0,1,0,220,2018,8,11,0,0,0,95.62,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False
INN21379,2,0,1,0,0,6,2018,3,20,0,0,0,85.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,True
INN21383,2,0,1,2,0,168,2018,4,22,0,0,0,85.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False
INN21390,2,0,1,3,0,34,2018,3,14,0,0,0,71.1,0,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN21391,2,0,0,3,0,10,2018,3,17,0,0,0,109.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False
INN21392,2,0,1,0,0,15,2018,8,21,0,0,0,129.0,2,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN21393,2,0,1,2,0,7,2018,2,19,0,0,0,82.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True
INN21398,2,0,0,1,0,91,2018,3,18,0,0,0,70.0,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False
INN21400,2,0,1,2,0,144,2018,8,15,0,0,0,103.5,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False
INN21401,2,0,2,1,0,8,2018,1,2,0,0,0,92.95,1,False,False,False,False,False,True,False,False,False,False,False,False,True,True
INN21402,2,0,1,4,0,84,2018,3,30,0,0,0,75.34,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True
INN21406,2,0,2,2,0,39,2018,7,23,0,0,0,85.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True
INN21410,2,0,2,2,0,27,2018,5,22,0,0,0,90.84,2,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN21411,2,0,1,2,0,69,2018,9,19,0,0,0,85.0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,True
INN21412,2,0,1,0,0,3,2018,4,17,0,0,0,89.0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN21413,2,0,2,2,0,9,2018,5,7,0,0,0,91.25,2,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN21418,2,0,0,3,0,65,2018,6,21,0,0,0,89.1,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False
INN21423,2,0,1,2,0,129,2018,5,13,0,0,0,121.5,1,False,False,False,False,False,True,False,False,False,False,False,False,True,True
INN21424,2,0,0,2,0,111,2018,8,11,0,0,0,127.8,1,False,False,False,False,False,True,False,False,False,False,False,False,True,True
INN21425,2,0,0,2,0,21,2018,2,12,0,0,0,79.0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN21427,2,0,2,1,0,104,2018,10,23,0,0,0,90.95,0,False,False,False,False,False,True,False,False,False,False,False,True,False,True
INN21428,2,0,1,1,0,69,2018,4,30,0,0,0,140.4,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False
INN21430,2,0,1,2,0,4,2018,4,15,0,0,0,83.93,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False
INN21434,2,0,0,2,0,58,2018,4,13,0,0,0,105.3,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False
INN21435,2,0,1,2,0,35,2018,10,28,0,0,0,129.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN21439,2,0,1,4,0,83,2018,10,31,0,0,0,90.18,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True
